product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,
P00789_M,PAIR00789,L'Oréal Moisturizer - Men - 150ml,Personal Care,Moisturizer,L'Oréal,Men,809.52,150,539.68,Amazon.in,Lightweight Moisturizer from L'Oréal — dermatologist tested.,"Tea Tree Oil, Cocamidopropyl Betaine, Coconut Oil, Sodium Laureth Sulfate",
P00789_F,PAIR00789,L'Oréal Moisturizer - Women - 150ml,Personal Care,Moisturizer,L'Oréal,Women,847.4,150,564.93,Amazon.in,Lightweight Moisturizer from L'Oréal — dermatologist tested.,"Tea Tree Oil, Cocamidopropyl Betaine, Coconut Oil, Sodium Laureth Sulfate",
P00790_M,PAIR00790,Himalaya Toothpaste - Men - 50ml,Hygiene,Toothpaste,Himalaya,Men,121.51,50,243.02,RelianceDigital,Lightweight Toothpaste from Himalaya — dermatologist tested.,"Vitamin E, Glycerin, Cetyl Alcohol, Paraben, Fragrance",
P00790_F,PAIR00790,Himalaya Toothpaste - Women - 50ml,Hygiene,Toothpaste,Himalaya,Women,146.61,50,293.22,RelianceDigital,Lightweight Toothpaste from Himalaya — dermatologist tested.,"Vitamin E, Glycerin, Cetyl Alcohol, Paraben, Fragrance",
P00791_M,PAIR00791,Olay Face Wash - Men - 100ml,Personal Care,Face Wash,Olay,Men,306.57,100,306.57,Myntra,Olay Face Wash for everyday use — nourishes and protects.,"Dimethicone, Sodium Laureth Sulfate, Aloe Vera, Panthenol, Water",
P00791_F,PAIR00791,Olay Face Wash - Women - 100ml,Personal Care,Face Wash,Olay,Women,318.85,100,318.85,Myntra,Olay Face Wash for everyday use — nourishes and protects.,"Dimethicone, Sodium Laureth Sulfate, Aloe Vera, Panthenol, Water",
P00792_M,PAIR00792,Himalaya Face Wash - Men - 150ml,Personal Care,Face Wash,Himalaya,Men,305.75,150,203.83,BigBasket,Himalaya presents a gentle Face Wash with enriched ingredients.,"Shea Butter, Sodium Laureth Sulfate, Aloe Vera, Panthenol, Keratin",
P00792_F,PAIR00792,Himalaya Face Wash - Women - 150ml,Personal Care,Face Wash,Himalaya,Women,375.09,150,250.06,BigBasket,Himalaya presents a gentle Face Wash with enriched ingredients.,"Shea Butter, Sodium Laureth Sulfate, Aloe Vera, Panthenol, Keratin",
P00793_M,PAIR00793,Dove Soap - Men - 100ml,Personal Care,Soap,Dove,Men,287.35,100,287.35,RelianceDigital,Lightweight Soap from Dove — dermatologist tested.,"Water, Coconut Oil, Keratin, Cocamidopropyl Betaine, Paraben, Dimethicone",
P00793_F,PAIR00793,Dove Soap - Women - 100ml,Personal Care,Soap,Dove,Women,335.72,100,335.72,RelianceDigital,Lightweight Soap from Dove — dermatologist tested.,"Water, Coconut Oil, Keratin, Cocamidopropyl Betaine, Paraben, Dimethicone",
P00794_M,PAIR00794,Adidas Hoodie - Men - L,Clothing,Hoodie,Adidas,Men,2675.01,L,2675.01,Amazon.in,Adidas presents a gentle Hoodie with enriched ingredients.,,
P00794_F,PAIR00794,Adidas Hoodie - Women - L,Clothing,Hoodie,Adidas,Women,2718.65,L,2718.65,Amazon.in,Adidas presents a gentle Hoodie with enriched ingredients.,,
P00795_M,PAIR00795,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,157.18,100,157.18,Flipkart,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Water, Salicylic Acid, Vitamin E, Panthenol, Shea Butter, Keratin",
P00795_F,PAIR00795,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,182.27,100,182.27,Flipkart,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Water, Salicylic Acid, Vitamin E, Panthenol, Shea Butter, Keratin",
P00796_M,PAIR00796,Mamaearth Moisturizer - Men - 100ml,Personal Care,Moisturizer,Mamaearth,Men,1254.33,100,1254.33,Amazon.in,Lightweight Moisturizer from Mamaearth — dermatologist tested.,"Shea Butter, Glycerin, Keratin, Dimethicone",
P00796_F,PAIR00796,Mamaearth Moisturizer - Women - 100ml,Personal Care,Moisturizer,Mamaearth,Women,1383.5,100,1383.5,Amazon.in,Lightweight Moisturizer from Mamaearth — dermatologist tested.,"Shea Butter, Glycerin, Keratin, Dimethicone",
P00797_M,PAIR00797,Neutrogena Sunscreen - Men - 350,Personal Care,Sunscreen,Neutrogena,Men,486.31,350,486.31,Nykaa,Lightweight Sunscreen from Neutrogena — dermatologist tested.,"Fragrance, Dimethicone, Panthenol, Chamomile Extract, Vitamin E",
P00797_F,PAIR00797,Neutrogena Sunscreen - Women - 350,Personal Care,Sunscreen,Neutrogena,Women,534.09,350,534.09,Nykaa,Lightweight Sunscreen from Neutrogena — dermatologist tested.,"Fragrance, Dimethicone, Panthenol, Chamomile Extract, Vitamin E",
P00798_M,PAIR00798,L'Oréal Shampoo - Men - 650ml,Personal Care,Shampoo,L'Oréal,Men,170.8,650,26.28,HealthKart,Lightweight Shampoo from L'Oréal — dermatologist tested.,"Fragrance, Water, Aloe Vera, Niacinamide, Coconut Oil",
P00798_F,PAIR00798,L'Oréal Shampoo - Women - 650ml,Personal Care,Shampoo,L'Oréal,Women,216.57,650,33.32,HealthKart,Lightweight Shampoo from L'Oréal — dermatologist tested.,"Fragrance, Water, Aloe Vera, Niacinamide, Coconut Oil",
P00799_M,PAIR00799,Adidas Socks - Men - 5,Clothing,Socks,Adidas,Men,474.18,5,94.84,Ajio,Advanced formula Socks by Adidas for long-lasting performance.,,
P00799_F,PAIR00799,Adidas Socks - Women - 5,Clothing,Socks,Adidas,Women,479.59,5,95.92,Ajio,Advanced formula Socks by Adidas for long-lasting performance.,,
P00800_M,PAIR00800,Garnier Face Wash - Men - 50ml,Personal Care,Face Wash,Garnier,Men,769.44,50,1538.88,Amazon.in,Lightweight Face Wash from Garnier — dermatologist tested.,"Cetyl Alcohol, Niacinamide, Salicylic Acid, Shea Butter, Dimethicone",
P00800_F,PAIR00800,Garnier Face Wash - Women - 50ml,Personal Care,Face Wash,Garnier,Women,797.01,50,1594.02,Amazon.in,Lightweight Face Wash from Garnier — dermatologist tested.,"Cetyl Alcohol, Niacinamide, Salicylic Acid, Shea Butter, Dimethicone",
P00801_M,PAIR00801,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,143.8,200,143.8,PharmEasy,Advanced formula Handwash by Dettol for long-lasting performance.,"Sodium Chloride, Chamomile Extract, Retinol",
P00801_F,PAIR00801,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,171.42,200,171.42,PharmEasy,Advanced formula Handwash by Dettol for long-lasting performance.,"Sodium Chloride, Chamomile Extract, Retinol",
P00802_M,PAIR00802,Neutrogena Moisturizer - Men - 100ml,Personal Care,Moisturizer,Neutrogena,Men,2340.14,100,2340.14,RelianceDigital,Advanced formula Moisturizer by Neutrogena for long-lasting performance.,"Dimethicone, Vitamin E, Paraben, Aloe Vera, Retinol, Coconut Oil",
P00802_F,PAIR00802,Neutrogena Moisturizer - Women - 100ml,Personal Care,Moisturizer,Neutrogena,Women,2883,100,2883,RelianceDigital,Advanced formula Moisturizer by Neutrogena for long-lasting performance.,"Dimethicone, Vitamin E, Paraben, Aloe Vera, Retinol, Coconut Oil",
P00803_M,PAIR00803,Uniqlo Socks - Men - 5,Clothing,Socks,Uniqlo,Men,462.85,5,92.57,HealthKart,Uniqlo Socks for everyday use — nourishes and protects.,,
P00803_F,PAIR00803,Uniqlo Socks - Women - 5,Clothing,Socks,Uniqlo,Women,519.24,5,103.85,HealthKart,Uniqlo Socks for everyday use — nourishes and protects.,,
P00804_M,PAIR00804,HealthKart Supplements - Men - 50,Personal Care,Supplements,HealthKart,Men,457.93,50,457.93,Flipkart,HealthKart Supplements for everyday use — nourishes and protects.,"Dimethicone, Salicylic Acid, Chamomile Extract",
P00804_F,PAIR00804,HealthKart Supplements - Women - 50,Personal Care,Supplements,HealthKart,Women,513.55,50,513.55,Flipkart,HealthKart Supplements for everyday use — nourishes and protects.,"Dimethicone, Salicylic Acid, Chamomile Extract",
P00805_M,PAIR00805,Sensodyne Toothpaste - Men - 50ml,Hygiene,Toothpaste,Sensodyne,Men,55.45,50,110.9,Myntra,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Keratin, Tea Tree Oil, Dimethicone, Niacinamide, Aloe Vera",
P00805_F,PAIR00805,Sensodyne Toothpaste - Women - 50ml,Hygiene,Toothpaste,Sensodyne,Women,66.07,50,132.14,Myntra,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Keratin, Tea Tree Oil, Dimethicone, Niacinamide, Aloe Vera",
P00806_M,PAIR00806,Gillette Shaving Foam - Men - 50ml,Shaving,Shaving Foam,Gillette,Men,586.2,50,1172.4,HealthKart,Advanced formula Shaving Foam by Gillette for long-lasting performance.,,
P00806_F,PAIR00806,Gillette Shaving Foam - Women - 50ml,Shaving,Shaving Foam,Gillette,Women,578.69,50,1157.38,HealthKart,Advanced formula Shaving Foam by Gillette for long-lasting performance.,,
P00807_M,PAIR00807,Dove Deodorant - Men - 150ml,Personal Care,Deodorant,Dove,Men,528.95,150,352.63,BigBasket,Dove presents a gentle Deodorant with enriched ingredients.,"Aloe Vera, Vitamin E, Coconut Oil",
P00807_F,PAIR00807,Dove Deodorant - Women - 150ml,Personal Care,Deodorant,Dove,Women,597.95,150,398.63,BigBasket,Dove presents a gentle Deodorant with enriched ingredients.,"Aloe Vera, Vitamin E, Coconut Oil",
P00808_M,PAIR00808,Levi's Jeans - Men - 34,Clothing,Jeans,Levi's,Men,2482.08,34,2482.08,Croma,Advanced formula Jeans by Levi's for long-lasting performance.,,
P00808_F,PAIR00808,Levi's Jeans - Women - 34,Clothing,Jeans,Levi's,Women,2749.42,34,2749.42,Croma,Advanced formula Jeans by Levi's for long-lasting performance.,,
P00809_M,PAIR00809,Puma Sneakers - Men - 7,Footwear,Sneakers,Puma,Men,5329.88,7,5329.88,Ajio,Puma Sneakers for everyday use — nourishes and protects.,,
P00809_F,PAIR00809,Puma Sneakers - Women - 7,Footwear,Sneakers,Puma,Women,5869.97,7,5869.97,Ajio,Puma Sneakers for everyday use — nourishes and protects.,,
P00810_M,PAIR00810,Forest Essentials Body Oil - Men - 100,Personal Care,Body Oil,Forest Essentials,Men,741.53,100,741.53,Myntra,Forest Essentials presents a gentle Body Oil with enriched ingredients.,"Panthenol, Glycerin, Dimethicone, Retinol, Sodium Laureth Sulfate, Cetyl Alcohol",
P00810_F,PAIR00810,Forest Essentials Body Oil - Women - 100,Personal Care,Body Oil,Forest Essentials,Women,898.78,100,898.78,Myntra,Forest Essentials presents a gentle Body Oil with enriched ingredients.,"Panthenol, Glycerin, Dimethicone, Retinol, Sodium Laureth Sulfate, Cetyl Alcohol",
P00811_M,PAIR00811,L'Oréal Shampoo - Men - 350ml,Personal Care,Shampoo,L'Oréal,Men,432.14,350,123.47,BigBasket,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Paraben, Shea Butter, Niacinamide",
P00811_F,PAIR00811,L'Oréal Shampoo - Women - 350ml,Personal Care,Shampoo,L'Oréal,Women,451,350,128.86,BigBasket,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Paraben, Shea Butter, Niacinamide",
P00812_M,PAIR00812,Levi's T-Shirt - Men - S,Clothing,T-Shirt,Levi's,Men,2062.64,S,2062.64,Nykaa,Lightweight T-Shirt from Levi's — dermatologist tested.,,
P00812_F,PAIR00812,Levi's T-Shirt - Women - S,Clothing,T-Shirt,Levi's,Women,2217.68,S,2217.68,Nykaa,Lightweight T-Shirt from Levi's — dermatologist tested.,,
P00813_M,PAIR00813,Nivea Shaving Foam - Men - 250ml,Shaving,Shaving Foam,Nivea,Men,586.57,250,234.63,Myntra,Nivea presents a gentle Shaving Foam with enriched ingredients.,,
P00813_F,PAIR00813,Nivea Shaving Foam - Women - 250ml,Shaving,Shaving Foam,Nivea,Women,579.45,250,231.78,Myntra,Nivea presents a gentle Shaving Foam with enriched ingredients.,,
P00814_M,PAIR00814,Puma Socks - Men - 5,Clothing,Socks,Puma,Men,407.22,5,81.44,BigBasket,Lightweight Socks from Puma — dermatologist tested.,,
P00814_F,PAIR00814,Puma Socks - Women - 5,Clothing,Socks,Puma,Women,410.05,5,82.01,BigBasket,Lightweight Socks from Puma — dermatologist tested.,,
P00815_M,PAIR00815,Dove Face Wash - Men - 100ml,Personal Care,Face Wash,Dove,Men,276.43,100,276.43,RelianceDigital,Dove presents a gentle Face Wash with enriched ingredients.,"Chamomile Extract, Fragrance, Sodium Laureth Sulfate, Niacinamide, Aloe Vera, Sodium Chloride",
P00815_F,PAIR00815,Dove Face Wash - Women - 100ml,Personal Care,Face Wash,Dove,Women,314.06,100,314.06,RelianceDigital,Dove presents a gentle Face Wash with enriched ingredients.,"Chamomile Extract, Fragrance, Sodium Laureth Sulfate, Niacinamide, Aloe Vera, Sodium Chloride",
P00816_M,PAIR00816,HealthKart Vitamins - Men - 100,Health,Vitamins,HealthKart,Men,694.34,100,6.94,BigBasket,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00816_F,PAIR00816,HealthKart Vitamins - Women - 100,Health,Vitamins,HealthKart,Women,714.13,100,7.14,BigBasket,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00817_M,PAIR00817,Puma Sneakers - Men - 6,Footwear,Sneakers,Puma,Men,1382.36,6,1382.36,PharmEasy,Puma Sneakers for everyday use — nourishes and protects.,,
P00817_F,PAIR00817,Puma Sneakers - Women - 6,Footwear,Sneakers,Puma,Women,1519.76,6,1519.76,PharmEasy,Puma Sneakers for everyday use — nourishes and protects.,,
P00818_M,PAIR00818,Dettol Soap - Men - 100ml,Personal Care,Soap,Dettol,Men,206.55,100,206.55,Nykaa,Dettol presents a gentle Soap with enriched ingredients.,"Dimethicone, Water, Paraben, Salicylic Acid, Glycerin",
P00818_F,PAIR00818,Dettol Soap - Women - 100ml,Personal Care,Soap,Dettol,Women,245.23,100,245.23,Nykaa,Dettol presents a gentle Soap with enriched ingredients.,"Dimethicone, Water, Paraben, Salicylic Acid, Glycerin",
P00819_M,PAIR00819,Nike Sneakers - Men - 11,Footwear,Sneakers,Nike,Men,2439.26,11,2439.26,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,,
P00819_F,PAIR00819,Nike Sneakers - Women - 11,Footwear,Sneakers,Nike,Women,2472.88,11,2472.88,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,,
P00820_M,PAIR00820,Levi's T-Shirt - Men - XL,Clothing,T-Shirt,Levi's,Men,1145.09,XL,1145.09,HealthKart,Levi's T-Shirt for everyday use — nourishes and protects.,,
P00820_F,PAIR00820,Levi's T-Shirt - Women - XL,Clothing,T-Shirt,Levi's,Women,1237.73,XL,1237.73,HealthKart,Levi's T-Shirt for everyday use — nourishes and protects.,,
P00821_M,PAIR00821,Garnier Face Wash - Men - 50ml,Personal Care,Face Wash,Garnier,Men,490.02,50,980.04,Ajio,Garnier presents a gentle Face Wash with enriched ingredients.,"Aloe Vera, Fragrance, Coconut Oil, Water, Tea Tree Oil, Vitamin E",
P00821_F,PAIR00821,Garnier Face Wash - Women - 50ml,Personal Care,Face Wash,Garnier,Women,605.78,50,1211.56,Ajio,Garnier presents a gentle Face Wash with enriched ingredients.,"Aloe Vera, Fragrance, Coconut Oil, Water, Tea Tree Oil, Vitamin E",
P00822_M,PAIR00822,Mamaearth Moisturizer - Men - 150ml,Personal Care,Moisturizer,Mamaearth,Men,590.12,150,393.41,Amazon.in,Advanced formula Moisturizer by Mamaearth for long-lasting performance.,"Tea Tree Oil, Shea Butter, Glycerin",
P00822_F,PAIR00822,Mamaearth Moisturizer - Women - 150ml,Personal Care,Moisturizer,Mamaearth,Women,642.79,150,428.53,Amazon.in,Advanced formula Moisturizer by Mamaearth for long-lasting performance.,"Tea Tree Oil, Shea Butter, Glycerin",
P00823_M,PAIR00823,Olay Conditioner - Men - 400ml,Personal Care,Conditioner,Olay,Men,398.1,400,99.53,RelianceDigital,Advanced formula Conditioner by Olay for long-lasting performance.,"Paraben, Coconut Oil, Glycerin, Retinol, Aloe Vera, Cetyl Alcohol",
P00823_F,PAIR00823,Olay Conditioner - Women - 400ml,Personal Care,Conditioner,Olay,Women,441.84,400,110.46,RelianceDigital,Advanced formula Conditioner by Olay for long-lasting performance.,"Paraben, Coconut Oil, Glycerin, Retinol, Aloe Vera, Cetyl Alcohol",
P00824_M,PAIR00824,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,130.37,100,130.37,Amazon.in,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Salicylic Acid, Shea Butter, Vitamin E, Chamomile Extract",
P00824_F,PAIR00824,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,137.37,100,137.37,Amazon.in,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Salicylic Acid, Shea Butter, Vitamin E, Chamomile Extract",
P00825_M,PAIR00825,Nivea Lotion - Men - 400ml,Personal Care,Lotion,Nivea,Men,365.92,400,91.48,BigBasket,Lightweight Lotion from Nivea — dermatologist tested.,"Dimethicone, Aloe Vera, Vitamin E",
P00825_F,PAIR00825,Nivea Lotion - Women - 400ml,Personal Care,Lotion,Nivea,Women,412.53,400,103.13,BigBasket,Lightweight Lotion from Nivea — dermatologist tested.,"Dimethicone, Aloe Vera, Vitamin E",
P00826_M,PAIR00826,Neutrogena Sunscreen - Men - 100,Personal Care,Sunscreen,Neutrogena,Men,191.8,100,191.8,Myntra,Advanced formula Sunscreen by Neutrogena for long-lasting performance.,"Panthenol, Dimethicone, Chamomile Extract, Cetyl Alcohol, Cocamidopropyl Betaine, Fragrance",
P00826_F,PAIR00826,Neutrogena Sunscreen - Women - 100,Personal Care,Sunscreen,Neutrogena,Women,219.69,100,219.69,Myntra,Advanced formula Sunscreen by Neutrogena for long-lasting performance.,"Panthenol, Dimethicone, Chamomile Extract, Cetyl Alcohol, Cocamidopropyl Betaine, Fragrance",
P00827_M,PAIR00827,Adidas Socks - Men - 3,Clothing,Socks,Adidas,Men,104.72,3,34.91,Ajio,Adidas Socks for everyday use — nourishes and protects.,,
P00827_F,PAIR00827,Adidas Socks - Women - 3,Clothing,Socks,Adidas,Women,116.88,3,38.96,Ajio,Adidas Socks for everyday use — nourishes and protects.,,
P00828_M,PAIR00828,Levi's Jeans - Men - 34,Clothing,Jeans,Levi's,Men,1448.61,34,1448.61,Ajio,Levi's presents a gentle Jeans with enriched ingredients.,,
P00828_F,PAIR00828,Levi's Jeans - Women - 34,Clothing,Jeans,Levi's,Women,1462.35,34,1462.35,Ajio,Levi's presents a gentle Jeans with enriched ingredients.,,
P00829_M,PAIR00829,HealthKart Supplements - Men - 200,Personal Care,Supplements,HealthKart,Men,446.89,200,446.89,Amazon.in,HealthKart presents a gentle Supplements with enriched ingredients.,"Aloe Vera, Retinol, Coconut Oil, Paraben",
P00829_F,PAIR00829,HealthKart Supplements - Women - 200,Personal Care,Supplements,HealthKart,Women,522.93,200,522.93,Amazon.in,HealthKart presents a gentle Supplements with enriched ingredients.,"Aloe Vera, Retinol, Coconut Oil, Paraben",
P00830_M,PAIR00830,Dove Moisturizer - Men - 50ml,Personal Care,Moisturizer,Dove,Men,506.38,50,1012.76,Croma,Dove Moisturizer for everyday use — nourishes and protects.,"Salicylic Acid, Aloe Vera, Panthenol, Fragrance",
P00830_F,PAIR00830,Dove Moisturizer - Women - 50ml,Personal Care,Moisturizer,Dove,Women,611.77,50,1223.54,Croma,Dove Moisturizer for everyday use — nourishes and protects.,"Salicylic Acid, Aloe Vera, Panthenol, Fragrance",
P00831_M,PAIR00831,Nivea Moisturizer - Men - 50ml,Personal Care,Moisturizer,Nivea,Men,1512.51,50,3025.02,Ajio,Lightweight Moisturizer from Nivea — dermatologist tested.,"Aloe Vera, Panthenol, Water, Keratin, Sodium Chloride",
P00831_F,PAIR00831,Nivea Moisturizer - Women - 50ml,Personal Care,Moisturizer,Nivea,Women,1774.28,50,3548.56,Ajio,Lightweight Moisturizer from Nivea — dermatologist tested.,"Aloe Vera, Panthenol, Water, Keratin, Sodium Chloride",
P00832_M,PAIR00832,Nike Hoodie - Men - M,Clothing,Hoodie,Nike,Men,1859.63,M,1859.63,PharmEasy,Nike presents a gentle Hoodie with enriched ingredients.,,
P00832_F,PAIR00832,Nike Hoodie - Women - M,Clothing,Hoodie,Nike,Women,1992.63,M,1992.63,PharmEasy,Nike presents a gentle Hoodie with enriched ingredients.,,
P00833_M,PAIR00833,Mamaearth Shampoo - Men - 650ml,Personal Care,Shampoo,Mamaearth,Men,609.64,650,93.79,RelianceDigital,Mamaearth Shampoo for everyday use — nourishes and protects.,"Aloe Vera, Keratin, Vitamin E, Tea Tree Oil",
P00833_F,PAIR00833,Mamaearth Shampoo - Women - 650ml,Personal Care,Shampoo,Mamaearth,Women,643.8,650,99.05,RelianceDigital,Mamaearth Shampoo for everyday use — nourishes and protects.,"Aloe Vera, Keratin, Vitamin E, Tea Tree Oil",
P00834_M,PAIR00834,Himalaya Wellness Vitamins - Men - 30,Health,Vitamins,Himalaya Wellness,Men,327.96,30,10.93,Nykaa,Advanced formula Vitamins by Himalaya Wellness for long-lasting performance.,,
P00834_F,PAIR00834,Himalaya Wellness Vitamins - Women - 30,Health,Vitamins,Himalaya Wellness,Women,336.57,30,11.22,Nykaa,Advanced formula Vitamins by Himalaya Wellness for long-lasting performance.,,
